Specimen,Taxon,ID-Type,ExternalCode,Source
JHU-008057,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008058,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008059,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008060,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008061,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008062,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008063,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008064,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008065,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008066,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008067,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008068,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008069,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008070,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008071,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008072,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008073,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008074,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008075,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008076,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008077,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008078,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008079,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008080,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008081,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008082,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008083,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008084,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008085,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008086,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008087,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008088,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008089,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008090,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008091,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008092,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008093,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008094,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008095,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008096,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008097,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008098,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008099,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008100,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008101,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008102,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008103,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008104,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008105,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008106,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008107,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008108,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008109,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008110,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008111,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008112,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008113,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008114,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008115,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008116,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008117,aedes mediovittatus,Human,FMEL,LAB_COLONY
JHU-008118,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008119,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008120,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008121,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008122,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008123,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008124,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008125,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008126,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008127,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008128,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008129,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008130,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008131,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008132,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008133,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008134,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008135,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008136,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008137,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008138,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008139,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008140,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008141,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008142,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008143,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008144,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008145,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008146,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008147,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008148,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008149,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008150,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008151,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008152,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008153,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008154,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008155,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008156,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008157,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008158,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008159,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008160,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008161,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008162,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008163,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008164,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008165,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008166,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008167,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008168,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008169,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008170,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008171,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008172,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008173,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008174,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008175,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008176,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008177,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008178,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008179,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008180,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008181,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008182,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008183,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008184,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008185,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008186,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008187,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008188,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008189,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008190,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008191,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008192,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008193,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008194,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008195,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008196,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008197,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008198,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008199,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008200,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008201,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008202,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008203,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008204,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008205,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008206,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008207,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008208,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008209,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008210,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008211,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008212,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008213,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008214,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008215,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008216,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008217,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008218,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008219,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008220,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008221,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008222,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008223,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008224,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008225,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008226,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008227,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008228,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008229,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008230,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008231,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008232,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008233,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008234,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008235,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008236,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008237,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008238,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008239,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008240,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008241,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008242,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008243,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008244,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008245,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008246,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008247,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008248,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008249,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008250,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008251,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008252,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008253,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008254,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008255,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008256,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008257,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008258,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008259,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008260,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008261,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008262,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008263,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008264,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008265,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008266,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008267,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008268,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008269,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008270,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008271,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008272,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008273,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008274,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008275,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008276,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008277,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008278,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008279,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008280,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008281,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008282,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008283,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008284,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008285,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008286,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008287,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008288,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008289,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008290,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008291,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008292,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008293,culex salinarius,Human,BCFL,WILD_CAUGHT
JHU-008294,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008295,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008296,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008297,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008298,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008299,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008300,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008301,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008302,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008303,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008304,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008305,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008306,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008307,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008308,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008309,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008310,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008311,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008312,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008313,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008314,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008315,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008316,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008317,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008318,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008319,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008320,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008321,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008322,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008323,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008324,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008325,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008326,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008327,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008328,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008329,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008330,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008331,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008332,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008333,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008334,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008335,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008336,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008337,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008338,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008339,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008340,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008341,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008342,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008343,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008344,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008345,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008346,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008347,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008348,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008349,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008350,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008351,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008352,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008353,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008354,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008355,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008356,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008357,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008358,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008359,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008360,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008361,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008362,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008363,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008364,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008365,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008366,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008367,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008368,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008369,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008370,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008371,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008372,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008373,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008374,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008375,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008376,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008377,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008378,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008379,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008380,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008381,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008382,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008383,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008384,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008385,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008386,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008387,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008388,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008389,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008390,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008391,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008392,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008393,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008394,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008395,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008396,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008397,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008398,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008399,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008400,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008401,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008402,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008403,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008404,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008405,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008406,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008407,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008408,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008409,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008410,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008411,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008412,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008413,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008414,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008415,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008416,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008417,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008418,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008419,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008420,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008421,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008422,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008423,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008424,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008425,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008426,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008427,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008428,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008429,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008430,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008431,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008432,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008433,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008434,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008435,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008436,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008437,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008438,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008439,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008440,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008441,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008442,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008443,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008444,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008445,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008446,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008447,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008448,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008449,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008450,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008451,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008452,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008453,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008454,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008455,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008456,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008457,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008458,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008459,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008460,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008461,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008462,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008463,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008464,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008465,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008466,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008467,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008468,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008469,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008470,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008471,anopheles stephensi,Human,JHSPH,LAB_COLONY
JHU-008472,anopheles stephensi,Human,JHSPH,LAB_COLONY
